Date,Open,High,Low,Close,Adj Close,Volume
14-06-2023,198800,201500,198500,201000,188137.2969,662184
15-06-2023,201500,202000,199400,199700,186920.4844,354685
16-06-2023,201000,201500,198000,199400,186639.7031,548562
19-06-2023,198000,199400,197000,199300,186546.0938,375749
20-06-2023,198300,199000,197000,197900,185235.6719,331277
21-06-2023,197900,205000,196300,204000,190945.3125,1028131
22-06-2023,202500,203500,200500,202000,189073.3125,392056
23-06-2023,201000,202000,199000,199900,187107.7031,349362
26-06-2023,199900,202500,199900,200500,187669.2969,307090
27-06-2023,201000,206000,201000,206000,192817.3281,806971
28-06-2023,206000,206500,203000,206000,192817.3281,630872
29-06-2023,205500,206000,204000,204500,192817.3281,320058
30-06-2023,204500,209000,204500,206500,194703.0938,563079
03-07-2023,207500,208500,205500,208500,196588.8281,545516
04-07-2023,208500,210000,206500,208000,196117.3906,424908
05-07-2023,208000,209500,204500,205500,193760.2031,586067
06-07-2023,204000,208500,204000,206500,194703.0938,643771
07-07-2023,205500,206000,202500,204000,192345.8906,476427
10-07-2023,205000,208000,202000,205500,193760.2031,511222
11-07-2023,206500,208000,205000,207000,195174.5,538193
12-07-2023,206000,206500,202500,203500,191874.4688,503118
13-07-2023,205000,205000,203000,203500,191874.4688,540814
14-07-2023,204500,209000,204500,208500,196588.8281,655619
17-07-2023,207000,208500,203500,203500,191874.4688,517107
18-07-2023,204000,205000,201000,201500,189988.7031,501091
19-07-2023,201500,203500,200000,202000,190460.1719,491509
20-07-2023,202000,204000,200000,200500,189045.8438,531811
21-07-2023,199700,201000,198200,200000,188574.4063,508793
24-07-2023,199100,200500,197600,199200,187820.1094,614300
25-07-2023,199900,202500,199200,200500,189045.8438,492019
26-07-2023,201000,202000,195000,198700,187348.6719,1347123
27-07-2023,202500,203000,194000,197800,186500.0781,1244827
28-07-2023,196500,201500,196500,196800,185557.2188,782058
31-07-2023,198000,198200,195100,196000,184802.9219,678535
01-08-2023,195200,199600,194600,199400,188008.7031,698965
02-08-2023,197800,198800,192400,192500,181502.8594,917045
03-08-2023,192500,194300,190800,191700,180748.5781,531818
04-08-2023,191600,193400,190500,192200,181220.0156,378998
07-08-2023,191000,191100,187300,188000,177259.9531,842043
08-08-2023,188000,190500,187700,188400,177637.0938,557129
09-08-2023,188400,189800,187500,189400,178579.9688,366474
10-08-2023,189000,190300,188100,188400,177637.0938,489856
11-08-2023,188900,193200,188400,190500,179617.125,529916
14-08-2023,190000,190500,188300,188800,178014.25,297138
16-08-2023,186900,188100,185300,185800,175185.6406,563291
17-08-2023,184900,185500,182600,184800,174242.75,458036
18-08-2023,182600,187500,182600,186100,175468.4688,420787
21-08-2023,187000,187200,185300,186100,175468.4688,279766
22-08-2023,186200,187900,186200,187900,177165.6563,297596
23-08-2023,186500,188700,186000,187500,176788.5156,252159
24-08-2023,188300,189300,186000,186400,175751.3594,320108
25-08-2023,184200,187000,184200,186200,175562.7656,368503
28-08-2023,186200,186900,184700,185400,174808.4688,300125
29-08-2023,185500,188200,185400,186700,176034.2188,321448
30-08-2023,188600,189300,187800,187800,177071.375,331121
31-08-2023,187800,189100,186200,189100,178297.0938,590270
01-09-2023,188000,188900,186700,187400,176694.2344,281460
04-09-2023,186400,187400,185600,187300,176599.9375,307475
05-09-2023,186500,186900,185600,186600,175939.9375,290618
06-09-2023,186000,188300,186000,186700,176034.2188,259552
07-09-2023,185500,187200,185400,187200,176505.6563,299030
08-09-2023,187500,187500,185200,185700,175091.3594,192047
11-09-2023,185700,186300,184400,185500,174902.7656,195283
12-09-2023,186500,188400,185600,186200,175562.7656,273908
13-09-2023,187300,190700,187200,189800,178957.1094,579550
14-09-2023,191200,191200,188600,190700,179805.6875,627998
15-09-2023,190700,192700,189100,192200,181220.0156,526604
18-09-2023,191200,192200,190200,191000,180088.5625,289943
19-09-2023,191500,193200,190000,190000,179145.6875,289352
20-09-2023,190600,196000,190000,194900,183765.7813,636780
21-09-2023,194400,194500,191600,191900,180937.1563,327599
22-09-2023,189600,192400,189200,191500,180559.9844,326229
25-09-2023,191700,193500,189600,192900,181880.0156,346374
26-09-2023,191600,192900,189900,190700,181214.8281,302642
27-09-2023,189200,192400,189000,191100,181594.9375,367983
04-10-2023,188000,193200,187100,190800,181309.8594,641075
05-10-2023,190900,192200,189500,190500,181024.7813,396264
06-10-2023,191000,192600,189600,192200,182640.2188,345787
10-10-2023,192700,192800,187700,188400,179029.2188,575373
11-10-2023,189000,191400,189000,189400,179979.4844,490998
12-10-2023,189600,189800,187700,188000,178649.125,451893
13-10-2023,187500,188400,187100,187100,177793.875,254250
16-10-2023,186900,188300,186500,186800,177508.8125,291429
17-10-2023,188300,189300,187100,188500,179124.2656,423633
18-10-2023,190400,193000,189500,191800,182260.1094,532948
19-10-2023,189900,190800,188800,188900,179504.3594,408555
20-10-2023,187800,188600,183500,183500,174372.9531,602367
23-10-2023,184200,186100,183800,185400,176178.4531,286602
24-10-2023,186900,187000,181400,182800,173707.7656,418638
25-10-2023,182700,183700,182000,182000,172947.5625,374888
26-10-2023,180300,182500,178500,179500,170571.8906,651245
27-10-2023,181200,182900,174600,175600,166865.875,787539
30-10-2023,175000,176300,171400,172500,163920.0781,726773
31-10-2023,174300,175900,169300,169700,161259.3438,697296
01-11-2023,170800,171500,169400,170300,161829.5,450423
02-11-2023,172000,175100,171500,172000,163444.9375,661435
03-11-2023,175000,175400,172700,173400,164775.2969,431491
06-11-2023,175400,177900,174900,177900,169051.4844,661383
07-11-2023,177500,177500,174200,176100,167341.0156,532443
08-11-2023,177900,179000,174500,174800,166105.6719,395162
09-11-2023,174700,175700,174200,174700,166010.6563,384071
10-11-2023,173800,175300,173500,173700,165060.3906,255065
13-11-2023,175000,175000,172800,173300,164680.2813,348523
14-11-2023,174900,175900,173900,175200,166485.7969,329429
15-11-2023,178700,182600,178600,182500,173422.6875,806741
16-11-2023,182500,186400,181800,184800,175608.2813,432174
17-11-2023,185900,185900,183500,184400,175228.1719,259919
20-11-2023,184400,184900,182100,183600,174467.9844,277906
21-11-2023,184700,184800,183500,184200,175038.125,252833
22-11-2023,182300,183400,181200,183000,173897.8125,219027
23-11-2023,183600,185000,182400,184800,175608.2813,240354
24-11-2023,184600,185600,183900,184000,174848.0781,161656
27-11-2023,184000,185700,184000,184900,175703.3125,188306
28-11-2023,185900,185900,183600,185700,176463.5156,269820
29-11-2023,185700,186500,184700,184800,175608.2813,298485
30-11-2023,184200,184900,182100,184300,175133.1563,574490
01-12-2023,183300,183800,181700,182800,173707.7656,304309
04-12-2023,183900,184100,181600,181600,172567.4531,378913
05-12-2023,181600,182000,180700,181400,172377.3906,275980
06-12-2023,181100,183400,181100,182900,173802.7813,280528
07-12-2023,181400,183300,181400,182600,173517.7188,296154
08-12-2023,183600,185700,183400,185100,175893.375,327749
11-12-2023,185400,185400,184000,185400,176178.4531,218073
12-12-2023,185500,186400,185000,185600,176368.4844,332590
13-12-2023,185300,186200,184400,185000,175798.3438,287425
14-12-2023,187000,187100,184200,184800,175608.2813,760383
15-12-2023,185800,192800,185200,192800,183210.375,1228522
18-12-2023,192800,193000,190000,192000,182450.1875,482331
19-12-2023,191900,192900,190800,192200,182640.2188,272670
20-12-2023,192700,199700,192600,199100,189197.0156,961888
21-12-2023,197500,202000,197100,198700,188816.9219,545031
22-12-2023,200000,200500,198500,199000,189102,347866
26-12-2023,200500,200500,197700,198800,188911.9531,409928
27-12-2023,198700,199300,197200,198500,188626.875,331186
28-12-2023,198800,203500,198400,203500,193378.1719,766503
02-01-2024,202000,202500,199800,200500,190527.375,373050
03-01-2024,199100,199500,193800,193800,184160.6406,548675
04-01-2024,192000,192800,189100,190000,180549.6563,505979
05-01-2024,190100,190500,187200,187300,177983.9531,440219
08-01-2024,187600,188900,185500,185700,176463.5156,323498
09-01-2024,187800,187800,185500,185600,176368.4844,349068
10-01-2024,185600,187300,185200,186700,177413.7813,330767
11-01-2024,187200,189000,187000,187000,177698.8594,538799
12-01-2024,186600,187400,185800,186000,176748.5938,240690
15-01-2024,186000,187200,185800,187500,178173.9844,35456
16-01-2024,186600,188100,185700,186200,176938.6563,225780
17-01-2024,186300,186400,181000,181800,172757.5,481127
18-01-2024,180000,182500,179900,180200,171237.0781,433597
19-01-2024,183000,183000,180100,181700,172662.4844,288166
22-01-2024,182300,182400,179800,180100,171142.0625,391914
23-01-2024,181200,184800,180900,184800,175608.2813,376671
24-01-2024,185300,185400,182100,185000,175798.3438,345726
25-01-2024,184400,190500,183500,188700,179314.3125,778658
26-01-2024,189300,189600,186500,187300,177983.9531,468376
29-01-2024,187300,197300,186600,195600,185871.1094,1199045
30-01-2024,196000,196600,189300,190000,180549.6563,955999
31-01-2024,189300,195400,188500,194600,184920.8594,1053355
01-02-2024,193900,209000,193500,208000,197654.3438,2855056
02-02-2024,221500,228000,214000,227000,215709.3281,5844398
05-02-2024,233500,239500,226000,238000,226162.1875,5742710
06-02-2024,234000,240000,230500,235500,223786.5313,3293825
07-02-2024,239000,246500,238000,245000,232814.0156,2711612
08-02-2024,243000,250500,241500,250000,237565.3281,3017429
13-02-2024,251000,261000,247500,249000,236615.0625,2690468
14-02-2024,245000,251000,244500,245500,233289.1563,1702299
15-02-2024,250000,250500,237000,238500,226637.3281,2103428
16-02-2024,241500,253000,235500,252500,239940.9688,2261790
19-02-2024,253500,257000,248500,252500,239940.9688,1801441
20-02-2024,250000,253000,238500,242000,229963.25,1944653
21-02-2024,242000,246000,237500,239500,227587.5781,1149137
22-02-2024,239000,245500,237500,243500,231388.625,1475580
23-02-2024,244000,249500,242000,244000,231863.75,1660625
26-02-2024,237500,241000,231500,239000,227112.4531,1751340
27-02-2024,239000,244500,237500,238500,226637.3281,1265434
28-02-2024,234000,250000,231500,248000,244267.9688,1911431
29-02-2024,246500,253500,243500,250500,246730.3281,2056620
04-03-2024,255500,260000,253000,255500,251655.0938,1854280
05-03-2024,251500,254500,247500,249000,245252.9219,1436614
06-03-2024,247000,254000,246000,251000,247222.8125,1103072
07-03-2024,252500,258000,247500,250000,246237.8594,988457
08-03-2024,251500,255000,249500,253000,249192.7188,1210240
11-03-2024,251000,252500,242000,243500,239835.6719,1178615
12-03-2024,244000,247000,240000,241500,237865.7813,1096802
13-03-2024,243500,250000,241000,248500,244760.4375,1413782
14-03-2024,248000,255000,246000,251500,247715.2813,1574794
15-03-2024,250000,254500,243500,243500,239835.6719,1175933
18-03-2024,244000,247500,241000,242500,238850.7188,723835
19-03-2024,241000,244000,236000,237500,233925.9688,944727
20-03-2024,240000,246000,237500,241000,237373.2969,1230314
21-03-2024,247000,254000,246000,252000,248207.7656,1578378
22-03-2024,252500,254000,241000,243500,239835.6719,1091572
25-03-2024,244000,245500,239500,239500,235895.875,784822
26-03-2024,239000,244000,238500,240500,236880.8281,802094
27-03-2024,241000,247500,240500,244000,240328.1406,818180
28-03-2024,246000,246000,236000,237000,235362.6875,1050347
29-03-2024,238000,239000,232000,233000,231390.3281,852346
01-04-2024,234500,235000,227000,227500,225928.3281,898781
02-04-2024,225000,226500,216500,220000,218480.1406,1802613
03-04-2024,219000,223500,214500,216000,214507.7656,1138600
04-04-2024,218500,228500,216500,226000,224438.6875,1357330
05-04-2024,223500,230000,223000,225500,223942.1406,1121453
08-04-2024,227000,238000,226000,232500,230893.7813,1245057
09-04-2024,234500,236500,228000,228000,226424.875,663665
11-04-2024,222000,241000,220000,241000,239335.0625,1853791
12-04-2024,241000,241500,237000,238000,236355.7813,997710
15-04-2024,236000,243000,233500,241500,239831.6094,1018783
16-04-2024,239000,244500,236500,242000,240328.1563,1201766
17-04-2024,242000,243000,233500,233500,231886.875,1029202
18-04-2024,237000,239000,228500,231000,229404.1406,1168222
19-04-2024,231000,237000,229000,235000,233376.5156,1174278
22-04-2024,240000,246000,239500,245000,243307.4219,1314974
23-04-2024,250000,251500,246000,249500,247776.3281,1153091
24-04-2024,249000,253500,247500,252500,250755.6094,1242059
25-04-2024,251000,254000,246000,250000,248272.875,1297404
26-04-2024,250000,253500,243000,249500,247776.3281,980459
29-04-2024,249000,254500,245500,251500,249762.5156,852780
30-04-2024,250000,253000,248000,251000,249265.9688,545747
02-05-2024,249000,251500,246500,249000,247279.7969,602350
03-05-2024,250000,250500,241000,241000,239335.0625,727057
07-05-2024,242500,246000,240000,242000,240328.1563,799659
08-05-2024,240500,244000,240000,242000,240328.1563,444082
09-05-2024,242000,242500,235000,237000,235362.6875,704379
10-05-2024,239000,243000,237000,241500,239831.6094,455541
13-05-2024,242500,247500,242000,245000,243307.4219,550255
14-05-2024,245500,247000,243000,246500,244797.0625,670650
16-05-2024,248000,248500,245500,247000,245293.6094,559548
17-05-2024,247000,249500,244000,244000,242314.3281,408947
20-05-2024,245500,255000,244500,250500,248769.4219,860566
21-05-2024,249000,254000,248000,253000,251252.1563,576613
22-05-2024,253000,277500,251000,277000,275086.3438,3336634
23-05-2024,273500,275000,267500,271500,269624.3438,1886248
24-05-2024,268500,274500,266000,267500,265651.9688,1059149
27-05-2024,267500,271500,262000,265500,263665.8125,1011436
28-05-2024,265000,270000,263500,265000,263169.25,598743
29-05-2024,262500,265000,257000,261000,259196.8906,965532
30-05-2024,260500,264000,255500,257000,255224.5156,640526
31-05-2024,259500,260000,253000,253000,251252.1563,1014549
03-06-2024,257500,270000,257000,265000,263169.25,1186533
04-06-2024,262500,265500,258000,259000,257210.7031,660409
05-06-2024,261000,267500,256500,264000,262176.1563,882084
07-06-2024,262500,266500,261500,265000,263169.25,519878
10-06-2024,261500,271500,261000,267500,265651.9688,945927
11-06-2024,270500,273500,267500,271000,269127.8125,967240
12-06-2024,273000,273000,268000,270000,268134.7188,567334
13-06-2024,273000,281000,269000,269000,267141.625,1862106
14-06-2024,268500,274000,267000,268000,266148.5313,778015
17-06-2024,276000,285000,275500,278500,276576,1945849
18-06-2024,280500,290000,278500,283000,281044.9063,1667920
19-06-2024,286500,292500,284000,286500,284520.7188,1228960
20-06-2024,285500,288000,282500,285500,283527.625,629996
21-06-2024,283500,285000,279000,280000,278065.625,876560
24-06-2024,277000,283000,275500,281000,279058.7188,598019
25-06-2024,281000,292500,280000,288500,286506.9063,1023261
26-06-2024,289000,293500,286500,289500,287500,694207
27-06-2024,287000,298500,286500,298000,298000,1157313
28-06-2024,299500,299500,293000,295000,295000,761453
01-07-2024,292000,296000,285500,286000,286000,864443
02-07-2024,283000,283500,271000,272500,272500,1558999
03-07-2024,275000,281500,272500,276000,276000,1072157
04-07-2024,277500,281000,274500,277500,277500,552767
05-07-2024,277500,282000,277000,281000,281000,586121
08-07-2024,282000,289500,281000,283000,283000,603805
09-07-2024,284000,285500,272500,274500,274500,1135540
10-07-2024,275000,277500,272500,274500,274500,672155
11-07-2024,277000,278500,274500,278500,278500,653458
12-07-2024,277500,278500,268000,271500,271500,666813
15-07-2024,273000,273500,267500,268500,268500,541442
16-07-2024,270500,276000,270000,274500,274500,552065
17-07-2024,275500,275500,268000,268500,268500,512968
18-07-2024,267000,267500,256500,260500,260500,1083373
19-07-2024,258500,259500,254000,258500,258500,737904
22-07-2024,259000,261500,251000,255000,255000,769457
23-07-2024,258000,264500,257500,263500,263500,803042
24-07-2024,259500,263500,257500,258500,258500,608412
25-07-2024,253000,255000,247500,251500,251500,832753
26-07-2024,248500,250500,232000,243500,243500,2662741
29-07-2024,244000,260000,243000,255500,255500,1302271
30-07-2024,253000,258000,249500,250000,250000,594899
31-07-2024,250000,253500,247500,249000,249000,594919
01-08-2024,251000,258500,251000,253500,253500,734315
02-08-2024,242500,248000,242000,244000,244000,889521
05-08-2024,236000,239500,216500,224000,224000,1465965
06-08-2024,233500,241500,228000,235000,235000,1250180
07-08-2024,233000,241000,231500,236000,236000,756779
08-08-2024,231500,240000,228500,236500,236500,698685
09-08-2024,240500,248000,240000,243000,243000,606967
12-08-2024,246000,249000,242000,243500,243500,469844
13-08-2024,242000,245500,240000,243000,243000,358474
14-08-2024,245500,248000,238500,241000,241000,500276
16-08-2024,248000,256500,246500,255000,255000,1113073
19-08-2024,256000,259500,250000,255000,255000,739313
20-08-2024,258000,261000,255000,256000,256000,660818
21-08-2024,257500,257500,251000,252500,252500,359513
22-08-2024,253500,254000,245500,248000,248000,497250
23-08-2024,245500,254000,245000,252500,252500,449189
26-08-2024,255500,258000,247500,249500,249500,469538
27-08-2024,248500,251000,244500,247500,247500,555018
28-08-2024,249500,261000,246000,259000,259000,1170970
29-08-2024,261500,267000,256000,258500,258500,1646679
30-08-2024,261000,265500,255500,255500,255500,1206940
02-09-2024,256000,256000,245000,246000,246000,1006660
03-09-2024,244000,244500,236000,237500,237500,1024521
04-09-2024,231000,236500,229500,232500,232500,942257
05-09-2024,236000,237500,227000,229000,229000,884047
06-09-2024,228000,230500,223000,227500,227500,710077
09-09-2024,225500,231500,225000,229500,229500,638085
10-09-2024,229500,231000,227000,231000,231000,364974
11-09-2024,229500,230500,221500,223500,223500,781938
12-09-2024,226000,232000,225500,232000,232000,660069
13-09-2024,237500,240500,234500,237000,237000,524969
19-09-2024,244000,246500,241500,246000,246000,848380
20-09-2024,250000,251000,247500,250500,250500,809348
23-09-2024,251500,251500,246500,249000,249000,484728
24-09-2024,249000,253000,248000,253000,253000,429463
25-09-2024,255500,257000,250500,251500,251500,575575
26-09-2024,250000,259000,247500,259000,259000,766978
27-09-2024,257500,259000,253500,254500,254500,493853
30-09-2024,255500,256000,244000,244000,244000,1032595
02-10-2024,237500,241000,236500,237000,237000,1035510
04-10-2024,235500,241500,232000,239500,239500,856583
07-10-2024,244000,247000,241000,247000,247000,731171
08-10-2024,244500,247000,244000,246000,246000,413552
10-10-2024,253000,255500,246000,246000,246000,641891
